,File Name,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,State/Crop/District,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
619,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0017,BHILWARA,01/02/2006,12647,-0.0045,0.7776,0.2855399,0.08056920000000001,0.0064914000000000005,0.31035,0.4244,0.2625,0.1236,0.2343,2006,BHILWARA,Rabi       ,55997,118408,2.1145418504562743
620,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0017,BHILWARA,01/01/2007,12639,-0.1558,0.8015,0.3571992,0.10797260000000002,0.011658100000000001,0.4069,0.5939,0.3269,0.0951,0.28215,2007,BHILWARA,Rabi       ,123813,389584,3.146551654511238
621,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0017,BHILWARA,01/02/2007,12644,-0.0251,0.8211,0.34748429999999997,0.10887580000000001,0.0118539,0.3929,0.5742,0.3157,0.09699999999999999,0.272,2007,BHILWARA,Rabi       ,123813,389584,3.146551654511238
622,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0017,BHILWARA,01/01/2008,12647,-0.1674,0.7825,0.3171985,0.09322539999999999,0.008690999999999999,0.3481,0.4841,0.29,0.1361,0.2574,2008,BHILWARA,Rabi       ,81579,193729,2.3747410485541622
623,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0017,BHILWARA,01/02/2008,12647,0.0542,0.7979999999999999,0.30715240000000005,0.0940316,0.0088419,0.3373,0.4731,0.2779,0.1151,0.2467,2008,BHILWARA,Rabi       ,81579,193729,2.3747410485541622
624,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0017,BHILWARA,01/01/2009,12647,0.0208,0.7752,0.30723059999999996,0.0976184,0.0095294,0.3417,0.4896,0.2784,0.106,0.243,2009,BHILWARA,Rabi       ,54375,143160,2.6328275862068966
625,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0017,BHILWARA,01/02/2009,12647,0.0744,0.7552,0.2691466,0.082868,0.006867100000000001,0.2924,0.4033,0.2457,0.1085,0.21845,2009,BHILWARA,Rabi       ,54375,143160,2.6328275862068966
626,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0017,BHILWARA,01/01/2010,12647,0.0702,0.7693,0.2711789,0.0760834,0.0057887,0.2908,0.3889,0.2513,0.1308,0.2254,2010,BHILWARA,Rabi       ,38384,103366,2.6929449770737808
627,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0017,BHILWARA,01/02/2010,12647,0.0632,0.7575,0.2421629,0.0676789,0.004580399999999999,0.2563,0.3359,0.2254,0.1291,0.2032,2010,BHILWARA,Rabi       ,38384,103366,2.6929449770737808
628,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0017,BHILWARA,01/01/2011,12643,-0.162,0.7995,0.38889250000000003,0.0973388,0.009474799999999999,0.44005,0.6179,0.3695,0.1544,0.3214,2011,BHILWARA,Rabi       ,118780,307983,2.592886007745412
629,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0017,BHILWARA,01/02/2011,12647,-0.081,0.8479,0.4140753,0.11735319999999999,0.013771799999999999,0.48215,0.7114,0.3937,0.1028,0.3291,2011,BHILWARA,Rabi       ,118780,307983,2.592886007745412
630,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0017,BHILWARA,01/01/2012,12647,-0.0084,0.7527,0.3524518,0.0871847,0.0076012,0.3898,0.5353,0.3294,0.151,0.2928,2012,BHILWARA,Rabi       ,109581,318262,2.904353856964254
631,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0017,BHILWARA,01/02/2012,12647,-0.0353,0.7815,0.3380635,0.0950067,0.0090263,0.3747,0.5263,0.3097,0.1254,0.2736,2012,BHILWARA,Rabi       ,109581,318262,2.904353856964254
632,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0017,BHILWARA,01/01/2013,12647,-0.1732,0.7611,0.35782859999999994,0.0832232,0.006926100000000001,0.396,0.5367,0.3389,0.1619,0.3022,2013,BHILWARA,Rabi       ,121786,413835,3.3980506790599905
633,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0017,BHILWARA,01/02/2013,12647,-0.1694,0.7879999999999999,0.3795357,0.1011584,0.010232999999999999,0.42885,0.6086,0.3543,0.1415,0.309,2013,BHILWARA,Rabi       ,121786,413835,3.3980506790599905
634,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0017,BHILWARA,01/01/2014,12647,-0.1361,0.8027,0.4260121,0.111545,0.012442299999999998,0.49645,0.728,0.4023,0.1127,0.3413,2014,BHILWARA,Rabi       ,124466,448391,3.6025179567110697
635,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0017,BHILWARA,01/02/2014,12647,0.0894,0.8351,0.4367008,0.12264180000000001,0.015040999999999999,0.5185,0.785,0.4108,0.0894,0.3405,2014,BHILWARA,Rabi       ,124466,448391,3.6025179567110697
636,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0017,BHILWARA,01/01/2015,12644,-0.0754,0.8098,0.393886,0.1003623,0.0100726,0.445725,0.6324,0.37035,0.1354,0.3211,2015,BHILWARA,Rabi       ,137224,281870,2.0540867486737016
637,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0017,BHILWARA,01/02/2015,12647,-0.1178,0.8162,0.39720279999999997,0.11701800000000001,0.0136932,0.4615,0.6886,0.3692,0.0964,0.3099,2015,BHILWARA,Rabi       ,137224,281870,2.0540867486737016
638,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0017,BHILWARA,01/01/2016,12647,0.0878,0.7502,0.3309009,0.09248619999999999,0.008553700000000001,0.3636,0.5052,0.3014,0.1328,0.26915,2016,BHILWARA,Rabi       ,89640,274281,3.0598058902275764
639,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0017,BHILWARA,01/02/2016,12647,0.0868,0.7925,0.3248641,0.1006595,0.010132299999999999,0.35600000000000004,0.5015,0.29100000000000004,0.1174,0.2589,2016,BHILWARA,Rabi       ,89640,274281,3.0598058902275764
640,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0017,BHILWARA,01/01/2017,12638,-0.1952,0.8242,0.41987709999999995,0.1171508,0.0137243,0.490875,0.7292,0.3933,0.0983,0.3316,2017,BHILWARA,Rabi       ,139795,503063,3.5985764869988195
641,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0017,BHILWARA,01/02/2017,12645,-0.1913,0.8215,0.4029548,0.12464289999999999,0.0155359,0.4805,0.7415,0.3737,0.0598,0.3064,2017,BHILWARA,Rabi       ,139795,503063,3.5985764869988195
642,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0017,BHILWARA,01/01/2018,12647,-0.040999999999999995,0.8303,0.3697739,0.0927018,0.0085936,0.4077,0.5585,0.3467,0.1663,0.3071,2018,BHILWARA,Rabi       ,102802,341133,3.3183498375517986
643,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0017,BHILWARA,01/02/2018,12647,-0.0288,0.8052,0.34138470000000004,0.0940034,0.0088366,0.3747,0.5185,0.3158,0.1383,0.2787,2018,BHILWARA,Rabi       ,102802,341133,3.3183498375517986
644,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0017,BHILWARA,01/01/2019,12647,0.065,0.7761,0.36918429999999997,0.0808227,0.0065323,0.4033,0.5336,0.3514,0.1882,0.3163,2019,BHILWARA,Rabi       ,91237,340531,3.732378311430669
645,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0017,BHILWARA,01/02/2019,12647,0.09,0.7876,0.3646167,0.0925541,0.008566299999999999,0.4032,0.5547,0.3411,0.1576,0.3021,2019,BHILWARA,Rabi       ,91237,340531,3.732378311430669
646,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0018,BIKANER,01/01/2001,32177,-0.0176,0.5894,0.123944,0.0292064,0.0008529999999999999,0.1312,0.1645,0.1184,0.0757,0.109,2001,BIKANER,Rabi       ,44656,49099,1.0994939089931923
647,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0018,BIKANER,01/02/2001,32177,-0.1373,0.6513,0.1188391,0.036962,0.0013662000000000001,0.1239,0.157,0.1107,0.0713,0.1018,2001,BIKANER,Rabi       ,44656,49099,1.0994939089931923
648,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0018,BIKANER,01/01/2002,32177,0.0715,0.5376,0.1326003,0.0341541,0.0011665,0.1404,0.1782,0.1259,0.0774,0.1152,2002,BIKANER,Rabi       ,44077,77209,1.7516845520339406
649,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0018,BIKANER,01/02/2002,32177,0.0712,0.6073,0.1293568,0.0438963,0.0019269000000000003,0.1354,0.1763,0.11800000000000001,0.0712,0.1081,2002,BIKANER,Rabi       ,44077,77209,1.7516845520339406
650,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0018,BIKANER,01/01/2003,32177,0.0618,0.4987,0.1044578,0.0318169,0.0010122999999999998,0.1107,0.1461,0.0965,0.0618,0.0871,2003,BIKANER,Rabi       ,30794,50307,1.6336624017665782
651,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0018,BIKANER,01/02/2003,32177,0.0582,0.603,0.1071497,0.0434978,0.0018920999999999999,0.111,0.1506,0.0938,0.0582,0.0846,2003,BIKANER,Rabi       ,30794,50307,1.6336624017665782
652,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0018,BIKANER,01/01/2004,32177,0.0096,0.581,0.1300785,0.0386505,0.0014939,0.1378,0.1784,0.1224,0.0705,0.1107,2004,BIKANER,Rabi       ,35986,83088,2.3088979047407325
653,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0018,BIKANER,01/02/2004,32177,0.0683,0.63,0.1286237,0.0497817,0.0024782,0.1338,0.1776,0.1165,0.0683,0.1046,2004,BIKANER,Rabi       ,35986,83088,2.3088979047407325
654,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0018,BIKANER,01/01/2005,32177,0.0609,0.6065,0.1126365,0.0401985,0.0016159000000000002,0.1197,0.1621,0.1031,0.0609,0.0914,2005,BIKANER,Rabi       ,34880,73466,2.10625
655,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0018,BIKANER,01/02/2005,32177,0.0608,0.6158,0.1193664,0.0572602,0.0032787,0.1261,0.1829,0.1017,0.0608,0.0882,2005,BIKANER,Rabi       ,34880,73466,2.10625
656,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0018,BIKANER,01/01/2006,32177,0.0652,0.5364,0.1172675,0.0409292,0.0016752,0.1254,0.1711,0.1069,0.0652,0.0949,2006,BIKANER,Rabi       ,50162,93503,1.8640205733423707
657,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0018,BIKANER,01/02/2006,32177,0.0658,0.5593,0.1247644,0.053781899999999994,0.0028925,0.132,0.1869,0.10800000000000001,0.0658,0.0954,2006,BIKANER,Rabi       ,50162,93503,1.8640205733423707
658,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0018,BIKANER,01/01/2007,32177,0.06,0.5536,0.12216760000000002,0.056927099999999994,0.0032406999999999996,0.1293,0.1855,0.1053,0.06,0.0918,2007,BIKANER,Rabi       ,52898,138027,2.6093046996105707
659,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0018,BIKANER,01/02/2007,32177,0.0636,0.6347,0.12905,0.07414019999999999,0.0054968000000000005,0.1363,0.2072,0.1012,0.0636,0.08900000000000001,2007,BIKANER,Rabi       ,52898,138027,2.6093046996105707
660,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0018,BIKANER,01/01/2008,32177,0.0673,0.5162,0.12307960000000001,0.0415571,0.001727,0.1301,0.1737,0.1113,0.0673,0.10099999999999999,2008,BIKANER,Rabi       ,51684,72545,1.4036258803498178
661,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0018,BIKANER,01/02/2008,32177,0.0659,0.5587,0.1209702,0.0515894,0.0026615,0.1271,0.1779,0.1035,0.0659,0.0932,2008,BIKANER,Rabi       ,51684,72545,1.4036258803498178
662,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0018,BIKANER,01/01/2009,32177,0.0684,0.6704,0.1331348,0.0585683,0.0034302,0.138,0.1894,0.1159,0.0684,0.1037,2009,BIKANER,Rabi       ,58932,141123,2.394675218896355
663,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0018,BIKANER,01/02/2009,32177,0.0694,0.6485,0.13587960000000002,0.067601,0.0045699,0.1428,0.2079,0.1114,0.0694,0.0994,2009,BIKANER,Rabi       ,58932,141123,2.394675218896355
664,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0018,BIKANER,01/01/2010,32177,0.0634,0.5785,0.11565460000000001,0.0469286,0.0022023000000000004,0.1189,0.1588,0.1023,0.0634,0.0923,2010,BIKANER,Rabi       ,55947,98721,1.7645450158185425
665,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0018,BIKANER,01/02/2010,32177,0.0597,0.6168,0.1168652,0.0593386,0.0035210999999999997,0.1181,0.1628,0.0986,0.0597,0.0883,2010,BIKANER,Rabi       ,55947,98721,1.7645450158185425
666,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0018,BIKANER,01/01/2011,32177,0.0224,0.6418,0.1446274,0.0516856,0.0026714000000000004,0.1536,0.2085,0.133,0.0745,0.11699999999999999,2011,BIKANER,Rabi       ,79123,233437,2.9503052209850487
667,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0018,BIKANER,01/02/2011,32177,0.0708,0.7215,0.15363729999999998,0.0780613,0.006093600000000001,0.1587,0.2292,0.1279,0.0708,0.1117,2011,BIKANER,Rabi       ,79123,233437,2.9503052209850487
668,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0018,BIKANER,01/01/2012,32177,0.0875,0.5509,0.1555724,0.046829699999999995,0.002193,0.1638,0.2146,0.1449,0.0875,0.1299,2012,BIKANER,Rabi       ,84175,209882,2.4934006534006534
669,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0018,BIKANER,01/02/2012,32177,0.0543,0.6331,0.15875920000000002,0.0667784,0.0044593,0.1637,0.2243,0.1379,0.0845,0.1233,2012,BIKANER,Rabi       ,84175,209882,2.4934006534006534
670,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0018,BIKANER,01/01/2013,32177,0.0652,0.5527,0.15053970000000003,0.0491694,0.0024176,0.1616,0.2222,0.1367,0.0652,0.1211,2013,BIKANER,Rabi       ,94731,230363,2.4317594029409597
671,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0018,BIKANER,01/02/2013,32177,0.0708,0.6977,0.161577,0.08642280000000001,0.0074689,0.1737,0.2683,0.1311,0.0708,0.1106,2013,BIKANER,Rabi       ,94731,230363,2.4317594029409597
672,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0018,BIKANER,01/01/2014,32177,0.0,0.6225,0.152084,0.0614335,0.0037741,0.1599,0.2223,0.1324,0.0814,0.1183,2014,BIKANER,Rabi       ,116365,287266,2.4686632578524472
673,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0018,BIKANER,01/02/2014,32177,0.0793,0.7085,0.16208039999999999,0.0881284,0.007766599999999999,0.1722,0.2631,0.1291,0.0793,0.1116,2014,BIKANER,Rabi       ,116365,287266,2.4686632578524472
674,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0018,BIKANER,01/01/2015,32177,-0.0079,0.5783,0.1573172,0.0584609,0.0034177,0.1655,0.2267,0.1391,0.0704,0.1247,2015,BIKANER,Rabi       ,120347,242416,2.0143086242282733
675,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0018,BIKANER,01/02/2015,32177,0.0686,0.6773,0.16201729999999998,0.08597510000000001,0.0073917,0.1754,0.2709,0.129,0.0686,0.1117,2015,BIKANER,Rabi       ,120347,242416,2.0143086242282733
676,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0018,BIKANER,01/01/2016,32177,0.0902,0.6876,0.1759259,0.06767460000000002,0.0045799,0.1837,0.2515,0.1523,0.0902,0.1385,2016,BIKANER,Rabi       ,114460,282005,2.4637864756246723
677,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0018,BIKANER,01/02/2016,32177,0.0817,0.7126,0.1790251,0.0878463,0.007717,0.1923,0.2895,0.1436,0.0817,0.1275,2016,BIKANER,Rabi       ,114460,282005,2.4637864756246723
678,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0018,BIKANER,01/01/2017,32177,0.0849,0.6456,0.1726891,0.07065110000000001,0.0049916000000000006,0.1844,0.2648,0.1485,0.0849,0.1308,2017,BIKANER,Rabi       ,113183,282654,2.4973185018951614
679,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0018,BIKANER,01/02/2017,32177,0.0756,0.6862,0.17463510000000002,0.0942199,0.0088774,0.1913,0.302,0.1371,0.0756,0.1175,2017,BIKANER,Rabi       ,113183,282654,2.4973185018951614
680,MOD13A3_006__1_km_monthly_NDVI_doy2018001_aid0018,BIKANER,01/01/2018,32177,0.0697,0.6533,0.16191570000000002,0.07535069999999999,0.0056777,0.1735,0.2581,0.1352,0.0697,0.1171,2018,BIKANER,Rabi       ,108299,271413,2.506145024423125
681,MOD13A3_006__1_km_monthly_NDVI_doy2018032_aid0018,BIKANER,01/02/2018,32177,0.0681,0.6719,0.16681500000000002,0.088948,0.0079117,0.1843,0.2927,0.1328,0.0681,0.11199999999999999,2018,BIKANER,Rabi       ,108299,271413,2.506145024423125
682,MOD13A3_006__1_km_monthly_NDVI_doy2019001_aid0018,BIKANER,01/01/2019,32177,0.0551,0.6739,0.1668576,0.07555039999999999,0.005707899999999999,0.1778,0.2603,0.1427,0.0551,0.1227,2019,BIKANER,Rabi       ,105603,287989,2.7270910864274693
683,MOD13A3_006__1_km_monthly_NDVI_doy2019032_aid0018,BIKANER,01/02/2019,32177,0.0757,0.7497,0.1787653,0.0999845,0.0099969,0.1999,0.3263,0.141,0.0757,0.1156,2019,BIKANER,Rabi       ,105603,287989,2.7270910864274693
684,MOD13A3_006__1_km_monthly_NDVI_doy2001001_aid0019,BUNDI,01/01/2001,6811,-0.1015,0.7859999999999999,0.38064380000000003,0.1506594,0.0226983,0.50315,0.7859999999999999,0.3422,-0.1015,0.25255,2001,BUNDI,Rabi       ,103745,259176,2.498202323003518
685,MOD13A3_006__1_km_monthly_NDVI_doy2001032_aid0019,BUNDI,01/02/2001,6811,0.0238,0.8094,0.3573303,0.1538652,0.0236745,0.45495,0.7856,0.3075,0.0238,0.2341,2001,BUNDI,Rabi       ,103745,259176,2.498202323003518
686,MOD13A3_006__1_km_monthly_NDVI_doy2002001_aid0019,BUNDI,01/01/2002,6810,-0.1166,0.7864,0.4021464,0.1545751,0.023893400000000002,0.5317,0.7864,0.36755,0.0754,0.2734,2002,BUNDI,Rabi       ,105005,307114,2.9247559640017142
687,MOD13A3_006__1_km_monthly_NDVI_doy2002032_aid0019,BUNDI,01/02/2002,6811,-0.0939,0.8521,0.40669859999999997,0.1851988,0.0342986,0.5464,0.8521,0.345,-0.0939,0.25515,2002,BUNDI,Rabi       ,105005,307114,2.9247559640017142
688,MOD13A3_006__1_km_monthly_NDVI_doy2003001_aid0019,BUNDI,01/01/2003,6811,-0.1474,0.8004,0.30960529999999997,0.1284315,0.0164947,0.37005,0.605,0.2678,0.0007,0.2134,2003,BUNDI,Rabi       ,65862,161579,2.4532962861741217
689,MOD13A3_006__1_km_monthly_NDVI_doy2003032_aid0019,BUNDI,01/02/2003,6811,-0.1331,0.8057,0.3055718,0.1579007,0.0249326,0.36005,0.6084,0.2431,0.055,0.1944,2003,BUNDI,Rabi       ,65862,161579,2.4532962861741217
690,MOD13A3_006__1_km_monthly_NDVI_doy2004001_aid0019,BUNDI,01/01/2004,6811,-0.1577,0.8166,0.3977752,0.16165839999999998,0.0261334,0.5176,0.8166,0.3491,-0.10300000000000001,0.26715,2004,BUNDI,Rabi       ,102994,264088,2.564110530710527
691,MOD13A3_006__1_km_monthly_NDVI_doy2004032_aid0019,BUNDI,01/02/2004,6811,0.1051,0.8507,0.3905812,0.1792663,0.0321364,0.5121,0.8507,0.3215,0.1051,0.2494,2004,BUNDI,Rabi       ,102994,264088,2.564110530710527
692,MOD13A3_006__1_km_monthly_NDVI_doy2005001_aid0019,BUNDI,01/01/2005,6810,-0.1876,0.8221,0.464034,0.1788914,0.0320021,0.6301,0.8221,0.4481,-0.127,0.307175,2005,BUNDI,Rabi       ,81202,266007,3.2758675894682403
693,MOD13A3_006__1_km_monthly_NDVI_doy2005032_aid0019,BUNDI,01/02/2005,6811,-0.1477,0.8414,0.4130195,0.16956020000000002,0.028750599999999998,0.5507,0.8414,0.3767,-0.1477,0.2663,2005,BUNDI,Rabi       ,81202,266007,3.2758675894682403
694,MOD13A3_006__1_km_monthly_NDVI_doy2006001_aid0019,BUNDI,01/01/2006,6811,-0.0427,0.8506,0.43095249999999996,0.1651975,0.027290199999999997,0.5618,0.8506,0.4016,-0.0427,0.29065,2006,BUNDI,Rabi       ,94861,287769,3.03358598370247
695,MOD13A3_006__1_km_monthly_NDVI_doy2006032_aid0019,BUNDI,01/02/2006,6811,0.1098,0.8442,0.3986531,0.1788347,0.0319819,0.5197,0.8442,0.3382,0.1098,0.25445,2006,BUNDI,Rabi       ,94861,287769,3.03358598370247
696,MOD13A3_006__1_km_monthly_NDVI_doy2007001_aid0019,BUNDI,01/01/2007,6810,0.0618,0.8291,0.45345969999999997,0.1760473,0.0309927,0.5982,0.8291,0.4199,0.0618,0.3054,2007,BUNDI,Rabi       ,111575,405515,3.634461124803944
697,MOD13A3_006__1_km_monthly_NDVI_doy2007032_aid0019,BUNDI,01/02/2007,6811,0.1112,0.8538,0.42138760000000003,0.18481229999999998,0.0341556,0.5618,0.8538,0.3575,0.1112,0.2707,2007,BUNDI,Rabi       ,111575,405515,3.634461124803944
698,MOD13A3_006__1_km_monthly_NDVI_doy2008001_aid0019,BUNDI,01/01/2008,6811,0.0158,0.85,0.4306811,0.1685939,0.028423900000000002,0.5729,0.85,0.3959,0.0158,0.2888,2008,BUNDI,Rabi       ,129893,458279,3.5281269968358573
699,MOD13A3_006__1_km_monthly_NDVI_doy2008032_aid0019,BUNDI,01/02/2008,6811,-0.0354,0.8546,0.4291383,0.18741989999999997,0.035126199999999996,0.5770000000000001,0.8546,0.3747,-0.0354,0.2725,2008,BUNDI,Rabi       ,129893,458279,3.5281269968358573
700,MOD13A3_006__1_km_monthly_NDVI_doy2009001_aid0019,BUNDI,01/01/2009,6811,0.1052,0.8382,0.4657208,0.1734993,0.030101999999999997,0.61785,0.8382,0.4488,0.1052,0.3153,2009,BUNDI,Rabi       ,117809,429814,3.6483969815548902
701,MOD13A3_006__1_km_monthly_NDVI_doy2009032_aid0019,BUNDI,01/02/2009,6811,0.1058,0.8370000000000001,0.4203331,0.18637520000000002,0.034735699999999994,0.56835,0.8370000000000001,0.3535,0.1058,0.2652,2009,BUNDI,Rabi       ,117809,429814,3.6483969815548902
702,MOD13A3_006__1_km_monthly_NDVI_doy2010001_aid0019,BUNDI,01/01/2010,6811,-0.1879,0.8484,0.436712,0.17933179999999999,0.0321599,0.5793,0.8484,0.3956,0.0299,0.28285,2010,BUNDI,Rabi       ,107862,366088,3.3940405332739982
703,MOD13A3_006__1_km_monthly_NDVI_doy2010032_aid0019,BUNDI,01/02/2010,6811,-0.067,0.848,0.3940373,0.1929614,0.0372341,0.5156,0.848,0.3227,-0.067,0.2409,2010,BUNDI,Rabi       ,107862,366088,3.3940405332739982
704,MOD13A3_006__1_km_monthly_NDVI_doy2011001_aid0019,BUNDI,01/01/2011,6810,-0.1878,0.8182,0.4764643,0.1504502,0.022635299999999997,0.6005,0.8182,0.47700000000000004,-0.0211,0.3499,2011,BUNDI,Rabi       ,150244,570970,3.8002848699448895
705,MOD13A3_006__1_km_monthly_NDVI_doy2011032_aid0019,BUNDI,01/02/2011,6811,-0.1812,0.8690000000000001,0.5076623,0.19519589999999998,0.0381014,0.6774,0.8690000000000001,0.4921,-0.1225,0.336,2011,BUNDI,Rabi       ,150244,570970,3.8002848699448895
706,MOD13A3_006__1_km_monthly_NDVI_doy2012001_aid0019,BUNDI,01/01/2012,6808,-0.1878,0.8424,0.49316590000000005,0.1674844,0.028051,0.6391,0.8424,0.48095,-0.0648,0.3561,2012,BUNDI,Rabi       ,155833,707009,4.536965854472416
707,MOD13A3_006__1_km_monthly_NDVI_doy2012032_aid0019,BUNDI,01/02/2012,6809,-0.105,0.8367,0.465829,0.1791127,0.0320814,0.6125,0.8367,0.4294,-0.105,0.3173,2012,BUNDI,Rabi       ,155833,707009,4.536965854472416
708,MOD13A3_006__1_km_monthly_NDVI_doy2013001_aid0019,BUNDI,01/01/2013,6811,-0.0761,0.836,0.4746366,0.1630801,0.026595099999999997,0.61345,0.836,0.4631,-0.0651,0.34045,2013,BUNDI,Rabi       ,154109,678060,4.399872817291658
709,MOD13A3_006__1_km_monthly_NDVI_doy2013032_aid0019,BUNDI,01/02/2013,6811,-0.1273,0.8834,0.4837909000000001,0.1961279,0.0384661,0.64035,0.8834,0.4447,-0.1273,0.31775,2013,BUNDI,Rabi       ,154109,678060,4.399872817291658
710,MOD13A3_006__1_km_monthly_NDVI_doy2014001_aid0019,BUNDI,01/01/2014,6811,-0.1488,0.8779,0.5519586999999999,0.1778202,0.03162,0.7072,0.8779,0.5696,-0.0413,0.4065,2014,BUNDI,Rabi       ,160285,607915,3.7927129800043673
711,MOD13A3_006__1_km_monthly_NDVI_doy2014032_aid0019,BUNDI,01/02/2014,6806,-0.0567,0.8931,0.5593739000000001,0.1918894,0.0368215,0.725,0.8931,0.56745,-0.0567,0.394325,2014,BUNDI,Rabi       ,160285,607915,3.7927129800043673
712,MOD13A3_006__1_km_monthly_NDVI_doy2015001_aid0019,BUNDI,01/01/2015,6810,-0.1828,0.8718,0.5268603000000001,0.1711618,0.0292964,0.66745,0.8718,0.5351,-0.0015,0.3981,2015,BUNDI,Rabi       ,172991,368763,2.13168893179414
713,MOD13A3_006__1_km_monthly_NDVI_doy2015032_aid0019,BUNDI,01/02/2015,6811,-0.10400000000000001,0.8781,0.5264708,0.1943632,0.037777099999999994,0.70015,0.8781,0.5188,-0.10400000000000001,0.3656,2015,BUNDI,Rabi       ,172991,368763,2.13168893179414
714,MOD13A3_006__1_km_monthly_NDVI_doy2016001_aid0019,BUNDI,01/01/2016,6810,-0.1583,0.8686,0.4934919,0.1754261,0.0307743,0.641925,0.8686,0.4825,-0.0471,0.35075,2016,BUNDI,Rabi       ,154914,646200,4.171346682675549
715,MOD13A3_006__1_km_monthly_NDVI_doy2016032_aid0019,BUNDI,01/02/2016,6811,-0.0052,0.8772,0.5034702,0.19902910000000001,0.0396126,0.6819,0.8772,0.4818,-0.0052,0.3322,2016,BUNDI,Rabi       ,154914,646200,4.171346682675549
716,MOD13A3_006__1_km_monthly_NDVI_doy2017001_aid0019,BUNDI,01/01/2017,6810,-0.1454,0.871,0.5442331,0.18065720000000002,0.032637,0.7109,0.871,0.551,-0.0422,0.400925,2017,BUNDI,Rabi       ,162248,705978,4.351227750110941
717,MOD13A3_006__1_km_monthly_NDVI_doy2017032_aid0019,BUNDI,01/02/2017,6811,-0.1909,0.8843,0.519714,0.1950845,0.038058,0.69235,0.8843,0.5037,-0.0906,0.35645,2017,BUNDI,Rabi       ,162248,705978,4.351227750110941
