,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile
44,BANSWARA,2007,0.0,0.0,0.0,0.0,0.0,0.0,1243.2,469,6140,-0.1991,0.8232,0.3808537,0.14659,0.0214886,0.470125,0.7586,0.3442,-0.009000000000000001,0.2776,Rabi       ,85835,160011,1.8641696280000002,6131,-0.1892,0.845,0.4026342,0.1365246,0.018639,0.4842,0.7502,0.3829,0.0525,0.30685,6140,-0.0594,0.5645,0.21886599999999998,0.098886,0.0097784,0.2762,0.47200000000000003,0.1972,-0.0495,0.1456,6131,-0.0468,0.6259,0.230419,0.0904794,0.0081865,0.28165,0.4551,0.2199,-0.0073,0.1659
45,BANSWARA,2008,0.0,0.0,0.0,0.9,2.9,0.0,488.6,471,6131,-0.18899999999999997,0.8574,0.3851062,0.1533129,0.023504900000000002,0.4786,0.7852,0.3488,-0.0251,0.2742,Rabi       ,90801,183398,2.019779518,6121,-0.1886,0.8514,0.3993212,0.1363624,0.0185947,0.4831,0.7491,0.3814,0.0531,0.3052,6131,-0.0534,0.6518,0.2309176,0.1055114,0.011132600000000001,0.29,0.4949,0.2075,-0.0457,0.15335,6121,-0.0457,0.6304,0.22955,0.0881314,0.007767100000000001,0.2799,0.446,0.2183,0.0015,0.1685
46,BANSWARA,2009,0.0,0.0,0.0,11.9,7.7,0.8,725.0,473,6149,-0.1837,0.8426,0.3347676,0.1410347,0.0198908,0.3969,0.6332,0.2837,0.006,0.2392,Rabi       ,76116,118511,1.5569788219999998,6144,-0.1934,0.8484,0.38491329999999996,0.14785379999999998,0.0218608,0.461875,0.7342,0.3422,0.0138,0.280275,6149,-0.0546,0.5616,0.1970999,0.0962069,0.0092558,0.2329,0.3829,0.165,-0.0158,0.1329,6144,-0.0391,0.6579999999999999,0.2221413,0.103494,0.010711,0.26845,0.444,0.19105,-0.0248,0.151
47,BANSWARA,2010,0.0,0.0,0.0,0.3,16.8,0.0,604.5999999999999,475,6152,-0.1826,0.8445,0.3809725,0.157687,0.0248652,0.47885,0.8016,0.3306,-0.0565,0.263675,Rabi       ,80466,161762,2.010314916,6143,-0.1984,0.8742,0.44209790000000004,0.1601769,0.025656599999999998,0.5497,0.8742,0.4123,-0.0205,0.3202,6152,-0.0547,0.6403,0.22155820000000004,0.1126448,0.0126889,0.28215,0.4962,0.18745,-0.0547,0.1394,6143,-0.0348,0.6759999999999999,0.2546059,0.1179336,0.0139083,0.3247,0.5623,0.2272,-0.0348,0.1657
48,BANSWARA,2011,0.0,0.0,0.0,0.0,0.0,0.0,1382.1,477,6152,-0.196,0.8758,0.4069957,0.1636278,0.026774,0.517225,0.8624,0.3549,-0.057999999999999996,0.285975,Rabi       ,86052,176322,2.049016874,6142,-0.1869,0.8494,0.4320059,0.1416976,0.0200782,0.5229,0.8056,0.40575,0.0493,0.332,6152,-0.0528,0.6846,0.2418419,0.1224027,0.014982399999999998,0.3121,0.5523,0.2024,-0.0528,0.1518,6142,-0.0304,0.6181,0.23708690000000002,0.09679600000000001,0.0093695,0.2936,0.4813,0.2164,-0.019,0.168
49,BANSWARA,2012,0.0,11.9,0.0,0.0,0.0,0.0,1111.7,479,6149,-0.1902,0.8501,0.4017152,0.1575281,0.0248151,0.5006,0.8214,0.3647,-0.0327,0.2867,Rabi       ,87177,203751,2.337210503,6137,-0.1886,0.8473,0.4211727,0.1359796,0.0184905,0.5084,0.7829,0.4027,0.0584,0.3243,6149,-0.0392,0.6493,0.2457386,0.11007180000000001,0.0121158,0.308,0.5215,0.2201,-0.0392,0.1655,6137,-0.0346,0.6465,0.2518461,0.0940218,0.008840100000000002,0.3033,0.4775,0.2379,0.013999999999999999,0.1871
50,BANSWARA,2013,2.8,0.5,1.6,56.2,0.0,0.0,1050.6,481,6141,-0.1988,0.8728,0.41743199999999997,0.16082439999999998,0.0258645,0.5271,0.8703,0.3815,-0.0472,0.2971,Rabi       ,87975,186789,2.123205456,6122,-0.1988,0.8201,0.41184040000000005,0.13059010000000001,0.017053799999999997,0.4951,0.7604,0.39695,0.0539,0.3181,6141,-0.0495,0.6958,0.2582789,0.1176965,0.0138525,0.3291,0.5674,0.2327,-0.0495,0.1696,6122,-0.0418,0.5392,0.2392667,0.0827596,0.006849200000000001,0.289975,0.4537,0.23125,0.0192,0.1807
51,BANSWARA,2014,0.1,0.0,7.3,0.8,0.0,0.0,618.5,483,6147,-0.1919,0.878,0.4910187,0.15179179999999998,0.0230408,0.60195,0.878,0.4817,0.0629,0.38015,Rabi       ,89620,202260,2.256862308,6131,-0.1995,0.8541,0.48792060000000004,0.13677279999999997,0.0187068,0.5821,0.8541,0.4835,0.1215,0.3921,6147,-0.0322,0.7271,0.2897755,0.1204583,0.014510200000000001,0.3708,0.6298,0.2759,-0.0322,0.1966,6131,-0.0391,0.6138,0.2690321,0.0945477,0.008939299999999999,0.32935,0.5201,0.2588,0.0119,0.20199999999999999
52,BANSWARA,2015,0.0,0.0,0.0,0.7,0.0,0.0,666.2,485,6153,-0.1738,0.8545,0.42543739999999997,0.1573701,0.0247653,0.5343,0.8545,0.3932,-0.0187,0.3105,Rabi       ,88181,195462,2.2165999480000003,6131,-0.18600000000000003,0.833,0.4401959,0.13621470000000002,0.018554400000000002,0.5362,0.8263,0.4265,0.0488,0.34095,6153,-0.0337,0.6184,0.2463806,0.1111529,0.012355,0.3147,0.5404,0.2215,-0.0337,0.1642,6131,-0.0301,0.5877,0.24745720000000002,0.09071180000000001,0.0082286,0.30685,0.4916,0.2361,-0.0011,0.1825
53,BANSWARA,2016,0.0,0.0,0.0,75.4,0.0,0.0,1262.1,487,6139,-0.1946,0.8641,0.3966337,0.17020610000000003,0.028970099999999995,0.50715,0.852,0.3441,-0.0861,0.2694,Rabi       ,84533,170917,2.021896774,6139,-0.1806,0.8654,0.4011976,0.1533979,0.023530900000000004,0.49025,0.7884,0.3651,-0.0071,0.2913,6139,-0.0485,0.6568,0.2342946,0.1187886,0.0141107,0.29915,0.5267,0.2008,-0.0485,0.1474,6139,-0.0285,0.6165,0.23267070000000004,0.1027685,0.010561399999999999,0.2842,0.4701,0.2114,-0.0256,0.1601
54,BANSWARA,2017,0.0,0.0,0.0,0.0,0.0,6.1,898.3000000000001,489,6146,-0.2,0.8732,0.4420827,0.1579308,0.0249421,0.54815,0.8732,0.40885,0.0163,0.326525,Rabi       ,82693,168950,2.043099174,6131,-0.1966,0.8582,0.47076260000000003,0.1434775,0.0205858,0.5643,0.8571,0.4549,0.0755,0.3684,6146,-0.0325,0.6463,0.2580124,0.1110789,0.0123385,0.3217,0.5393,0.2348,-0.0325,0.176325,6131,-0.0283,0.6578,0.2687456,0.10008869999999999,0.010017700000000001,0.3269,0.5207,0.2545,0.0041,0.1974
55,BANSWARA,2018,1.077484513447816,0.6849556966988161,1.996432212028542,14.11616639222144,12.84868658354897,2.034206853289422,946.5109448757154,491,6157,-0.1785,0.8987,0.42779799999999996,0.16043429999999997,0.0257392,0.5369,0.852,0.3916,-0.0333,0.3067,Rabi       ,87368,205912,2.356835455,6156,-0.1961,0.8957,0.4832116,0.1494172,0.022325499999999998,0.587725,0.8957,0.4735,0.0537,0.373275,6157,-0.0324,0.612,0.2507643,0.1111844,0.012362,0.3155,0.5365,0.2243,-0.0324,0.1681,6156,-0.0268,0.6825,0.2759136,0.1064807,0.0113381,0.33965,0.5486,0.2618,-0.0105,0.1994
56,BANSWARA,2019,1.077484513447816,0.6849556966988161,1.996432212028542,14.11616639222144,12.84868658354897,2.034206853289422,946.5109448757154,493,6156,-0.192,0.8757,0.4399437,0.16225520000000002,0.026326799999999997,0.5543,0.8757,0.4107,-0.0397,0.3163,Rabi       ,101344,259066,2.556303284,6156,-0.1977,0.8703,0.4595724,0.1357609,0.018431,0.54445,0.8077,0.45095,0.1088,0.368075,6156,-0.0363,0.6999,0.280334,0.11860830000000001,0.0140679,0.350675,0.5873,0.258,-0.0363,0.192575,6156,-0.0617,0.6694,0.254162,0.0901173,0.0081211,0.302825,0.4629,0.24415,0.0353,0.1954
57,BHARATPUR,2001,5.551,5.243,2.35,7.78,0.068,0.0,653.867,571,6305,0.188,0.8169,0.546672,0.14472089999999999,0.020944099999999997,0.6581,0.8169,0.5847,0.188,0.4613,Rabi       ,171639,605340,3.526820827,6305,0.1802,0.7998,0.5154544,0.1258525,0.0158389,0.6079,0.7998,0.5384,0.198,0.4437,6305,0.1203,0.6393,0.37618,0.11304360000000002,0.0127789,0.4603,0.6393,0.3994,0.1203,0.307,6305,0.0904,0.6114,0.3381741,0.0955658,0.009132799999999998,0.4061,0.5799,0.3508,0.0976,0.2804
58,BHARATPUR,2002,6.246,11.661,1.006,0.946,1.987,5.664,381.6490000000001,573,6305,0.1948,0.8220000000000001,0.5818165,0.1377239,0.0189679,0.6801,0.8220000000000001,0.623,0.2839,0.5216,Rabi       ,139114,473505,3.4037192519999997,6305,0.1983,0.7625,0.5291861999999999,0.11880719999999999,0.014115200000000001,0.6168,0.7625,0.5607,0.2476,0.4691,6305,0.1055,0.6834,0.406803,0.11178579999999999,0.0124961,0.4862,0.6834,0.4375,0.155,0.3536,6305,0.0789,0.5734,0.35637470000000004,0.0953117,0.009084299999999998,0.4277,0.5734,0.377,0.1165,0.3029
59,BHARATPUR,2003,7.999935779816511,7.18912844036697,4.746999999999999,9.198642201834865,6.666477064220182,4.360394495412844,690.7918899082568,575,6305,0.1656,0.8013,0.5615798000000001,0.14424379999999998,0.0208063,0.6709,0.8013,0.6028,0.2349,0.4962,Rabi       ,143611,472145,3.287665987,6305,0.1843,0.7922,0.5544878000000001,0.1343829,0.0180588,0.6541,0.7922,0.5894,0.2489,0.4919,6305,0.1013,0.6774,0.37983540000000005,0.1208329,0.0146006,0.4708,0.6774,0.4016,0.1013,0.3122,6305,0.0901,0.5939,0.3556209,0.1028973,0.010587899999999999,0.4316,0.5939,0.3785,0.1038,0.2993
60,BHARATPUR,2004,8.2,0.0,0.0,41.1,0.0,0.0,505.7,577,6305,0.1799,0.8101,0.5760376,0.1306158,0.0170605,0.6659999999999999,0.8101,0.6162,0.3224,0.5283,Rabi       ,142184,535114,3.763531762,6305,0.1985,0.8017,0.6006713,0.1273787,0.016225299999999998,0.6855,0.8017,0.6427,0.3813,0.5637,6305,0.1077,0.6359,0.3746261,0.097523,0.009510700000000002,0.4408,0.5962,0.4016,0.1819,0.3371,6305,0.0793,0.6462,0.39186190000000004,0.10750979999999999,0.0115584,0.4677,0.6462,0.4148,0.166,0.3469
61,BHARATPUR,2005,0.2,7.2,16.8,0.0,0.0,0.0,698.1,579,6305,0.1673,0.7879999999999999,0.5591399,0.12528699999999998,0.0156968,0.6408,0.7879999999999999,0.6016,0.3421,0.5213,Rabi       ,111319,324549,2.915486125,6305,0.1873,0.8002,0.6060028000000001,0.12642609999999999,0.0159836,0.6867,0.8002,0.6532,0.4119,0.5767,6305,0.1083,0.6314,0.39700250000000004,0.1039307,0.0108016,0.46799999999999997,0.6314,0.4297,0.1816,0.3534,6305,0.106,0.6758,0.41943500000000006,0.10615730000000001,0.0112694,0.488,0.6369,0.45299999999999996,0.2329,0.3858
62,BHARATPUR,2006,0.0,0.0,14.3,0.8,0.0,0.5,365.1,581,6305,0.1913,0.7808,0.5280343000000001,0.12422550000000002,0.015432,0.6163,0.7808,0.5608,0.2456,0.46799999999999997,Rabi       ,119191,446796,3.74857162,6305,0.1894,0.8092,0.5774269000000001,0.1335986,0.0178486,0.6768,0.8092,0.6177,0.2738,0.5156,6305,0.08800000000000001,0.6025,0.3695733,0.0971219,0.0094327,0.43799999999999994,0.6025,0.3909,0.1456,0.321,6305,0.0814,0.6575,0.3926817,0.10878789999999999,0.0118348,0.4693,0.6575,0.415,0.1388,0.3371
63,BHARATPUR,2007,0.0,7.8,7.2,0.0,0.0,0.0,422.3,583,6305,0.1865,0.8213,0.5802438,0.15115520000000002,0.0228479,0.6974,0.8213,0.6237,0.1865,0.4909,Rabi       ,147831,491178,3.322564279,6305,0.1803,0.7639,0.5427491999999999,0.1253418,0.015710599999999998,0.6332,0.7639,0.5732,0.2641,0.4853,6305,0.1072,0.6121,0.38016869999999997,0.1161461,0.0134899,0.4708,0.6121,0.4084,0.1072,0.3071,6305,0.0986,0.6169,0.3675414,0.09651160000000002,0.0093145,0.4362,0.6084,0.3878,0.1485,0.3211
64,BHARATPUR,2008,0.0,0.0,0.0,0.0,0.0,0.0,784.4000000000001,585,6305,0.1621,0.7951,0.5373614999999999,0.14722770000000002,0.021676,0.6525,0.7951,0.5749,0.1621,0.4451,Rabi       ,157414,522525,3.319431563,6305,0.1456,0.7801,0.5335062,0.1349205,0.0182035,0.635,0.7801,0.5663,0.2104,0.4651,6305,0.0919,0.6262,0.3908989,0.1190532,0.0141737,0.4843,0.6262,0.4183,0.0919,0.3152,6305,0.0774,0.6058,0.35811459999999995,0.1013608,0.010274,0.4311,0.6058,0.3786,0.1166,0.3053
65,BHARATPUR,2009,0.0,0.0,0.0,9.8,27.0,0.4,555.4999999999999,587,6305,0.18600000000000003,0.8029,0.5365006999999999,0.1210117,0.014643799999999998,0.6244,0.8029,0.5609,0.2575,0.4775,Rabi       ,133758,551718,4.1247476789999995,6305,0.1833,0.8147,0.6102974,0.1294519,0.0167578,0.6979,0.8147,0.6531,0.3796,0.5705,6305,0.0843,0.6237,0.3501864,0.0901567,0.0081282,0.4134,0.5695,0.3664,0.1454,0.3062,6305,0.0961,0.6504,0.41178000000000003,0.1038298,0.0107806,0.4823,0.6452,0.4413,0.2093,0.3729
66,BHARATPUR,2010,3.4,1.4,0.0,0.0,40.5,0.6000000000000001,751.0,589,6305,0.1916,0.8184,0.588841,0.12784410000000002,0.0163441,0.6753,0.8184,0.6218,0.3538,0.5467,Rabi       ,160732,630274,3.9212726780000002,6305,0.1909,0.8103,0.6398090999999999,0.12864089999999997,0.0165485,0.7239,0.8103,0.6883,0.4345,0.6081,6305,0.1014,0.606,0.3839493,0.09882,0.0097654,0.4509,0.606,0.4069,0.1876,0.3455,6305,0.0969,0.6374,0.43754560000000003,0.109645,0.012022,0.5116,0.6374,0.4738,0.2385,0.4021
67,BHARATPUR,2011,26.3,0.0,0.0,0.0,0.0,0.0,733.8,591,6305,0.2013,0.8462,0.653821,0.1282918,0.0164588,0.7353,0.8462,0.6955,0.469,0.6285,Rabi       ,157196,704731,4.483135703,6305,0.1846,0.7811,0.6092598000000001,0.1103018,0.0121665,0.6818,0.7811,0.6453,0.4197,0.5768,6305,0.1031,0.6488,0.4600094,0.1124662,0.0126487,0.5344,0.6488,0.4945,0.2767,0.4313,6305,0.0397,0.638,0.4090742,0.0958606,0.0091893,0.4731,0.6221,0.4362,0.2208,0.3721
68,BHARATPUR,2012,1.1,9.4,0.0,0.0,0.0,0.0,700.2,593,6305,0.1662,0.7989,0.5770930999999999,0.1191316,0.0141923,0.66,0.7989,0.6092,0.3493,0.5356,Rabi       ,155304,668993,4.307635347,6305,0.1466,0.7893,0.6210698,0.1216317,0.014794299999999998,0.7039,0.7893,0.6603,0.39899999999999997,0.5819,6305,0.0948,0.6836,0.39531020000000006,0.10385430000000001,0.0107857,0.46399999999999997,0.6333,0.4161,0.1812,0.3508,6305,0.0711,0.6942,0.44574759999999997,0.11364289999999999,0.012914700000000001,0.5251,0.6942,0.4743,0.2102,0.39899999999999997
69,BHARATPUR,2013,9.3,8.9,5.3,30.6,0.0,0.0,574.3,595,6305,0.1425,0.8284,0.6102622,0.12448769999999999,0.015497200000000001,0.6940000000000001,0.8284,0.6454,0.3924,0.5731,Rabi       ,134784,588118,4.363411087,6305,0.1816,0.7692,0.5883593,0.1125192,0.012660600000000001,0.6672,0.7692,0.6215,0.3678,0.5474,6305,0.0733,0.7037,0.4207996,0.10380879999999999,0.010776299999999999,0.4902,0.6432,0.4474,0.2323,0.387,6305,0.0908,0.5736,0.4016305,0.0953823,0.0090978,0.4705,0.5736,0.4255,0.1945,0.36
70,BHARATPUR,2014,25.9,0.0,65.0,0.0,0.0,0.0,558.7,597,6305,0.1575,0.8329,0.6548004,0.12349660000000001,0.015251400000000002,0.7353,0.8329,0.6948,0.4627,0.6259,Rabi       ,155130,668117,4.306820086,6305,0.1547,0.8342,0.6363463,0.1134682,0.012875,0.7121,0.8342,0.6726,0.4321,0.6,6305,0.0779,0.6905,0.45488019999999996,0.11409089999999998,0.0130167,0.5307,0.6905,0.4823,0.2472,0.4173,6305,0.0737,0.7204,0.4560652,0.11730530000000002,0.013760499999999998,0.5375,0.7204,0.4803,0.2064,0.405
71,BHARATPUR,2015,0.0,0.0,0.4,16.1,1.0,3.7,604.4000000000001,599,6305,0.1288,0.8321,0.6389935,0.1354244,0.0183398,0.7317,0.8321,0.6862,0.3851,0.5929,Rabi       ,165751,604169,3.6450398489999998,6305,0.1331,0.8033,0.6138650999999999,0.12085339999999999,0.014605600000000002,0.6964,0.8033,0.6524,0.3879,0.5729,6305,0.0659,0.6802,0.45343500000000003,0.1185944,0.014064600000000002,0.5361,0.6802,0.4902,0.2184,0.409,6305,0.0618,0.6377,0.4355169,0.11105219999999999,0.0123326,0.5165,0.6377,0.4668,0.1895,0.3857
72,BHARATPUR,2016,21.4,8.6,0.0,24.9,0.0,0.0,710.9,601,6305,0.1136,0.8425,0.6311829999999999,0.1482905,0.0219901,0.7342,0.8425,0.685,0.344,0.5779,Rabi       ,160073,610124,3.811535987,6305,0.1362,0.8405,0.6051057,0.1286281,0.0165452,0.6905,0.8405,0.648,0.3786,0.5657,6305,0.0475,0.6826,0.4128678,0.11410219999999999,0.013019299999999998,0.4917,0.6826,0.4491,0.1735,0.3644,6305,0.0759,0.6919,0.4395814,0.1259325,0.015859,0.5287,0.6919,0.467,0.158,0.3804
73,BHARATPUR,2017,0.1,0.0,2.2,0.0,0.0,1.1,362.6,603,6305,0.1476,0.8338,0.6063599000000001,0.13160729999999998,0.017320500000000003,0.6986,0.8338,0.644,0.3264,0.5497,Rabi       ,160510,713881,4.44757959,6305,0.1483,0.8029,0.6340979,0.12563310000000003,0.0157837,0.7176,0.8029,0.6784,0.41700000000000004,0.5973,6305,0.0587,0.6551,0.4064759,0.10570750000000001,0.0111741,0.48100000000000004,0.6551,0.4337,0.1687,0.35600000000000004,6305,0.0753,0.6098,0.4261845,0.1028797,0.010584200000000002,0.4964,0.6098,0.4598,0.2302,0.3899
74,BHARATPUR,2018,8.24011056222065,6.988924174703988,5.086068376068375,9.260261899160984,6.276175017642906,4.140541833294127,685.743657178703,605,6305,0.1329,0.8266,0.5770890000000001,0.14774479999999998,0.0218285,0.6914,0.8266,0.6184,0.1925,0.4918,Rabi       ,156374,661118,4.227800018,6305,0.1334,0.8370000000000001,0.5981552,0.14814929999999998,0.0219482,0.7108,0.8370000000000001,0.6452,0.2301,0.5185,6305,0.0723,0.6707,0.4067947,0.1223634,0.014972799999999998,0.5007,0.6707,0.4377,0.0723,0.3286,6305,0.0583,0.66,0.40438270000000004,0.1174935,0.0138047,0.4941,0.66,0.4356,0.10300000000000001,0.336
75,BHARATPUR,2019,8.240110562220652,6.988924174703989,5.086068376068375,9.260261899160984,6.276175017642906,4.140541833294127,685.7436571787028,607,6305,0.1626,0.8425,0.643791,0.1307182,0.0170873,0.7269,0.8425,0.6881,0.4422,0.6129,Rabi       ,142726,675635,4.73379062,6305,0.1605,0.8428,0.6426748000000001,0.12992910000000002,0.016881599999999997,0.7275,0.8428,0.6874,0.4415,0.6131,6305,0.0778,0.732,0.4782415,0.119449,0.0142681,0.5563,0.7052,0.5163,0.2723,0.4427,6305,0.0426,0.7956,0.4651567,0.1243902,0.015472899999999998,0.5536,0.7571,0.4957,0.2082,0.4154
76,BHILWARA,2001,0.554,0.034,4.398,22.063,0.933,0.0,627.514,609,12647,0.0884,0.778,0.24525370000000002,0.07120139999999998,0.0050696000000000005,0.2591,0.3428,0.2271,0.1289,0.2032,Rabi       ,50381,95371,1.892995375,12647,0.0172,0.7895,0.2597734,0.0746524,0.005573,0.2762,0.3669,0.2409,0.1345,0.2157,12647,0.0479,0.5651,0.1636727,0.0504468,0.0025449,0.1734,0.2314,0.1511,0.0795,0.1347,12647,0.0069,0.5517,0.1683155,0.050506999999999996,0.0025510000000000003,0.1801,0.2419,0.1563,0.0771,0.1389
77,BHILWARA,2002,0.034,3.29,0.108,0.286,10.043,9.386,206.753,611,12647,0.0461,0.7946,0.29339770000000004,0.095747,0.0091675,0.32465,0.4648,0.2625,0.1234,0.2312,Rabi       ,87685,193310,2.2045959969999998,12647,-0.0587,0.7738,0.3073614,0.0953989,0.0091009,0.34025,0.484,0.2781,0.1031,0.2444,12647,0.0243,0.5937,0.19500520000000002,0.06638739999999999,0.0044073,0.2158,0.3105,0.1737,0.057999999999999996,0.1526,12647,-0.0269,0.5758,0.1961662,0.0657195,0.0043191,0.2169,0.3108,0.1753,0.063,0.1542
78,BHILWARA,2003,3.117688073394495,2.455871559633028,5.533816513761468,11.59009174311927,15.56136697247707,2.389183486238532,626.6990091743124,613,12647,0.0962,0.7340000000000001,0.2148326,0.06288869999999999,0.003954999999999999,0.2305,0.3097,0.2016,0.10400000000000001,0.1777,Rabi       ,24416,50783,2.079906619,12647,0.1066,0.7782,0.2321627,0.0596956,0.0035635999999999997,0.2494,0.32799999999999996,0.2213,0.1192,0.1969,12647,0.0417,0.5481,0.14015229999999998,0.0423787,0.001796,0.1481,0.1929,0.132,0.0735,0.11800000000000001,12647,0.0587,0.5507,0.1417447,0.0368985,0.0013615,0.1503,0.1929,0.1349,0.0796,0.1219
79,BHILWARA,2004,0.0,0.0,0.0,32.5,0.0,0.0,877.8,615,12647,0.1111,0.7893,0.2655875,0.08301080000000001,0.0068908,0.2815,0.3769,0.2437,0.1259,0.2179,Rabi       ,46401,76846,1.656128101,12647,0.0592,0.7659999999999999,0.2697305,0.0772086,0.0059612,0.28745,0.3818,0.2503,0.1335,0.2245,12647,0.0447,0.5619,0.1696785,0.05475650000000001,0.0029983,0.17995,0.2428,0.1556,0.0772,0.138,12647,0.0211,0.5191,0.1719976,0.0496523,0.0024654,0.1846,0.2476,0.1607,0.0833,0.1426
80,BHILWARA,2005,0.0,0.0,0.0,0.0,0.0,0.0,563.5,617,12646,-0.0908,0.7822,0.3156929,0.1072642,0.0115056,0.3671,0.5628,0.28300000000000003,0.0476,0.2366,Rabi       ,83389,215568,2.58508916,12644,-0.1791,0.7566,0.3312553,0.1040537,0.0108272,0.381,0.5691,0.3013,0.0717,0.2556,12646,-0.0365,0.535,0.20092279999999998,0.0706574,0.0049924999999999995,0.2324,0.3547,0.17925,0.0325,0.1508,12644,-0.0616,0.5296,0.2102038,0.0662831,0.0043935,0.2398,0.3542,0.19235,0.0538,0.1635
81,BHILWARA,2006,0.0,0.0,6.5,0.0,0.0,0.0,723.3,619,12647,-0.0045,0.7776,0.2855399,0.08056920000000001,0.0064914000000000005,0.31035,0.4244,0.2625,0.1236,0.2343,Rabi       ,55997,118408,2.11454185,12647,-0.0151,0.7723,0.31013559999999996,0.085174,0.007254600000000001,0.344,0.4805,0.2866,0.1247,0.253,12647,-0.0022,0.5549,0.1874251,0.0564757,0.0031895,0.20295,0.2784,0.1716,0.0799,0.1526,12647,-0.0074,0.5572,0.2020963,0.0582011,0.0033874,0.22235,0.3095,0.1862,0.081,0.16425
82,BHILWARA,2007,0.0,23.0,5.9,0.0,0.0,0.0,570.6999999999999,621,12644,-0.0251,0.8211,0.34748429999999997,0.10887580000000001,0.0118539,0.3929,0.5742,0.3157,0.09699999999999999,0.272,Rabi       ,123813,389584,3.146551655,12639,-0.1558,0.8015,0.3571992,0.10797260000000002,0.011658100000000001,0.4069,0.5939,0.3269,0.0951,0.28215,12644,-0.0102,0.5972,0.2238619,0.0724451,0.0052483,0.2526,0.368,0.2029,0.0649,0.1756,12639,-0.0329,0.5893,0.2323955,0.0729962,0.0053285,0.26285,0.3814,0.2121,0.0654,0.1838
83,BHILWARA,2008,0.0,0.0,0.0,0.0,0.1,0.0,505.3,623,12647,0.0542,0.7979999999999999,0.30715240000000005,0.0940316,0.0088419,0.3373,0.4731,0.2779,0.1151,0.2467,Rabi       ,81579,193729,2.3747410490000003,12647,-0.1674,0.7825,0.3171985,0.09322539999999999,0.008690999999999999,0.3481,0.4841,0.29,0.1361,0.2574,12647,0.0239,0.5609,0.2001473,0.06493360000000001,0.0042163999999999995,0.22005,0.3114,0.1804,0.0684,0.1591,12647,-0.0614,0.531,0.2045129,0.0614697,0.0037784999999999997,0.2241,0.3112,0.187,0.0836,0.166
84,BHILWARA,2009,0.0,0.0,7.4,4.5,4.2,0.0,358.6,625,12647,0.0744,0.7552,0.2691466,0.082868,0.006867100000000001,0.2924,0.4033,0.2457,0.1085,0.21845,Rabi       ,54375,143160,2.632827586,12647,0.0208,0.7752,0.30723059999999996,0.0976184,0.0095294,0.3417,0.4896,0.2784,0.106,0.243,12647,0.0404,0.5305,0.17325829999999998,0.0566721,0.0032116999999999996,0.1894,0.2659,0.157,0.0708,0.1384,12647,0.0049,0.5299,0.19126479999999998,0.064427,0.0041508000000000005,0.2134,0.3095,0.1724,0.0536,0.1493
85,BHILWARA,2010,2.2,0.0,0.0,0.0,132.4,5.5,705.8,627,12647,0.0632,0.7575,0.2421629,0.0676789,0.004580399999999999,0.2563,0.3359,0.2254,0.1291,0.2032,Rabi       ,38384,103366,2.692944977,12647,0.0702,0.7693,0.2711789,0.0760834,0.0057887,0.2908,0.3889,0.2513,0.1308,0.2254,12647,0.0325,0.5041,0.1464269,0.0425166,0.0018077000000000002,0.1533,0.1983,0.1356,0.0806,0.1233,12647,0.0393,0.5625,0.16480029999999998,0.0492563,0.0024262,0.1738,0.2293,0.1513,0.0818,0.1368
86,BHILWARA,2011,0.0,0.0,0.0,4.0,0.0,0.0,628.7,629,12647,-0.081,0.8479,0.4140753,0.11735319999999999,0.013771799999999999,0.48215,0.7114,0.3937,0.1028,0.3291,Rabi       ,118780,307983,2.5928860080000002,12643,-0.162,0.7995,0.38889250000000003,0.0973388,0.009474799999999999,0.44005,0.6179,0.3695,0.1544,0.3214,12647,-0.0378,0.6269,0.2568183,0.08341989999999999,0.0069589,0.2994,0.4521,0.2407,0.0559,0.1975,12643,-0.0468,0.5731,0.2214301,0.06372040000000001,0.0040603,0.2515,0.3618,0.2057,0.0694,0.1779
87,BHILWARA,2012,0.0,19.7,0.2,0.0,0.1,0.0,634.0,631,12647,-0.0353,0.7815,0.3380635,0.0950067,0.0090263,0.3747,0.5263,0.3097,0.1254,0.2736,Rabi       ,109581,318262,2.904353857,12647,-0.0084,0.7527,0.3524518,0.0871847,0.0076012,0.3898,0.5353,0.3294,0.151,0.2928,12647,-0.0093,0.5394,0.22256170000000003,0.0633656,0.0040152,0.2452,0.3418,0.2035,0.0904,0.1808,12647,-0.0022,0.5345,0.2240136,0.0569405,0.0032421999999999998,0.2454,0.3328,0.2083,0.1004,0.1871
