,Unnamed: 0_x,District,Year,January,February,March,October,November,December,Annual Total,Unnamed: 0.1,FNCount,FNMinimum,FNMaximum,FNMean,FNStandard Deviation,FNVariance,FNUpper Quartile,FNUpper 1.5 IQR,FNMedian,FNLower 1.5 IQR,FNLower Quartile,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare),JNCount,JNMinimum,JNMaximum,JNMean,JNStandard Deviation,JNVariance,JNUpper Quartile,JNUpper 1.5 IQR,JNMedian,JNLower 1.5 IQR,JNLower Quartile,FECount,FEMinimum,FEMaximum,FEMean,FEStandard Deviation,FEVariance,FEUpper Quartile,FEUpper 1.5 IQR,FEMedian,FELower 1.5 IQR,FELower Quartile,JECount,JEMinimum,JEMaximum,JEMean,JEStandard Deviation,JEVariance,JEUpper Quartile,JEUpper 1.5 IQR,JEMedian,JELower 1.5 IQR,JELower Quartile,Unnamed: 0_y,TminJ,TmaxJ,TmeanJ,TminF,TmaxF,TmeanF,TminD,TmaxD,TmeanD
141,142,CHURU,2010,3.5,4.4,3.9,0.0,13.9,20.1,613.9,741,20462,0.0683,0.7014,0.1593673,0.0865326,0.007487899999999999,0.1548,0.2118,0.1287,0.0683,0.1168,Rabi       ,22674,42534,1.875893093,20462,0.0861,0.6836,0.1579183,0.0681435,0.0046435,0.1607,0.2165,0.1371,0.0861,0.1235,20462,0.0476,0.4856,0.1068005,0.0598715,0.0035846,0.1018,0.1376,0.0847,0.0476,0.0779,20462,0.0588,0.4968,0.102559,0.045505800000000006,0.0020708,0.1026,0.1363,0.0886,0.0588,0.0801,308,288.555,303.915,298.426168,295.035,310.14,305.5851628,274.62,293.78,291.4436738
142,143,CHURU,2011,0.9,0.0,0.0,0.0,0.0,0.0,598.8,743,20462,0.097,0.7623,0.2087446,0.096291,0.009272,0.2481,0.4068,0.1723,0.097,0.1422,Rabi       ,27504,64769,2.354893834,20462,0.0953,0.6768,0.18722220000000006,0.060747900000000014,0.0036903,0.2009,0.2707,0.1706,0.0953,0.1543,20462,0.0614,0.5865,0.13697879999999998,0.0674904,0.004555,0.1636,0.2725,0.1103,0.0614,0.0909,20462,0.0622,0.5063,0.1196674,0.0431516,0.0018621,0.1284,0.1759,0.1065,0.0622,0.0967,340,289.8,301.01,297.2602168,292.385,308.74,302.3978311,288.88,302.42,298.6894515
143,144,CHURU,2012,32.2,32.6,3.0,2.2,0.0,5.8,458.3,745,20462,0.0861,0.6851,0.2019728,0.07144400000000001,0.005104200000000001,0.215,0.2979,0.1799,0.0861,0.1597,Rabi       ,24469,26110,1.067064449,20462,0.0851,0.6557,0.2004039,0.0514273,0.0026448,0.2114,0.2702,0.1897,0.1183,0.1722,20462,0.0634,0.5024,0.135805,0.0497387,0.0024739,0.142,0.1942,0.1195,0.0634,0.1072,20462,0.058,0.4599,0.1272832,0.0330217,0.0010904000000000005,0.1325,0.1665,0.1192,0.0774,0.1098,372,290.78,302.65,299.029071,293.825,306.54,302.9741233,291.06,302.12,298.1823697
144,145,CHURU,2013,6.2,7.4,6.3,7.1,9.1,0.0,441.2,747,20462,0.0948,0.7778,0.1930276,0.1037002,0.0107537,0.2085,0.3247,0.1491,0.0948,0.131,Rabi       ,29668,62135,2.094344074,20462,0.0954,0.6338,0.1772275,0.058267499999999986,0.0033951,0.187,0.2516,0.1596,0.0954,0.143925,20462,0.0658,0.5913,0.1297851,0.0743038,0.0055211,0.138,0.2158,0.0969,0.0658,0.0861,20462,0.0618,0.4201,0.11329469999999997,0.0383736,0.0014725,0.1191,0.1606,0.1017,0.0618,0.0914,404,289.73,302.695,297.7196441000001,293.26,307.88,302.9174062,290.6,302.32,298.6354745
145,146,CHURU,2014,3.6,1.6,59.5,0.9,0.0,0.0,492.9,749,20462,0.1042,0.8,0.2190269,0.1137332,0.0129352,0.2531,0.4157,0.1704,0.1042,0.1447,Rabi       ,33368,69914,2.095240949,20462,0.1064,0.6904,0.1957896,0.07478489999999999,0.0055928,0.2133,0.3087,0.1707,0.1064,0.1497,20462,0.0659,0.6068,0.14222200000000002,0.08166110000000001,0.0066685,0.1612,0.2675,0.1062,0.0659,0.0903,20462,0.0629,0.4874,0.1231033,0.0507331,0.0025738,0.1341,0.1972,0.1049,0.0629,0.092,436,286.11,303.12,299.2315343,292.98,308.905,303.9782118,291.68,303.34,299.5118542
146,147,CHURU,2015,0.0,2.8,16.9,1.7,0.1,0.0,433.1,751,20462,0.1003,0.7517,0.2077264,0.1092049,0.0119257,0.236875,0.3849,0.1595,0.1003,0.1381,Rabi       ,32072,51944,1.619605887,20462,0.109,0.703,0.1995684,0.0736254,0.0054207,0.2165,0.3099,0.1732,0.109,0.1542,20462,0.0663,0.5402,0.137227,0.07776720000000001,0.0060477,0.1557,0.2574,0.1026,0.0663,0.0879,20462,0.07,0.4797,0.1249688,0.0491933,0.00242,0.1365,0.2005,0.1075,0.07,0.0938,468,290.06,304.095,299.5377591,294.265,309.185,304.0140216,293.56,306.58,301.9887694
147,148,CHURU,2016,20.7,0.5,0.0,29.4,0.0,0.0,508.5,753,20462,0.115,0.7747,0.21248720000000004,0.1032451,0.0106596,0.238375,0.3722,0.1641,0.115,0.1491,Rabi       ,32861,74161,2.256808983,20462,0.117,0.7174,0.20802960000000004,0.0778749,0.0060645,0.2261,0.3233,0.1764,0.117,0.1613,20462,0.0739,0.5379,0.1390961,0.07133889999999997,0.0050892,0.158,0.2532,0.1044,0.0739,0.0945,20462,0.0736,0.5076,0.1359355,0.0538752,0.0029025,0.1484,0.21600000000000005,0.1131,0.0736,0.1033,500,291.22,305.455,300.9884507,295.0666667,309.68,305.4241635,291.0,304.74,300.4394781000001
148,149,CHURU,2017,0.6,0.1,0.7,0.0,4.2,2.0,306.6,755,20462,0.1009,0.7859999999999999,0.2232559,0.1197327,0.0143359,0.2634,0.4429,0.1668,0.1009,0.1437,Rabi       ,35143,71736,2.041259995,20462,0.1125,0.7344,0.219625,0.0911871,0.0083151,0.2444,0.3684,0.1821,0.1125,0.1617,20462,0.0634,0.5547,0.14764829999999998,0.0840825,0.0070699,0.173675,0.2954,0.1066,0.0634,0.0925,20462,0.0736,0.537,0.1374454,0.0614832,0.0037802,0.1527,0.2341,0.1115,0.0736,0.0984,532,290.24,303.3,298.5351397,295.435,310.525,306.0639053000001,293.08,305.14,300.2437367
149,150,CHURU,2018,5.404847486865837,7.464309574217831,5.910091743119266,4.206329491100133,2.8209025327373936,3.693932408060849,360.9268187877362,757,20462,0.0987,0.7855,0.2138813,0.1102859,0.012163,0.2448,0.3933,0.1644,0.0987,0.1458,Rabi       ,33489,73283,2.188270775,20462,0.1,0.755,0.2110414,0.0897825,0.0080609,0.235475,0.3546,0.1761,0.1,0.156,20462,0.0622,0.5976,0.1436376,0.0772568,0.005968600000000001,0.1647,0.2685,0.1087,0.0622,0.0955,20462,0.066,0.5438,0.1385615,0.0620784,0.0038537,0.1557,0.2386,0.1136,0.066,0.1004,564,291.8,305.295,300.999644,294.635,311.055,305.9648573,292.38,302.72,299.5839664
150,151,CHURU,2019,5.404847486865837,7.464309574217831,5.910091743119266,4.206329491100133,2.8209025327373936,3.693932408060849,360.9268187877363,759,20462,0.0984,0.7932,0.221015,0.1194612,0.014271,0.2584,0.4312,0.1687,0.0984,0.1432,Rabi       ,33554,77768,2.317696847,20462,0.0894,0.7207,0.210562,0.0922381,0.008507899999999999,0.2328,0.3523,0.1758,0.0894,0.1531,20462,0.067,0.6065,0.1461222,0.0837701,0.007017399999999999,0.1713,0.29100000000000004,0.1088,0.067,0.0915,20462,0.0571,0.5634,0.1387086,0.0640945,0.0041081,0.153675,0.2367,0.1147,0.0571,0.0983,595,288.405,304.095,298.4648595000001,292.96,308.655,303.4597508,280.24,301.08,295.3787366
151,152,DAUSA,2001,2.7539999999999996,3.2030000000000003,2.392,12.106,0.081,0.0,666.5070000000002,761,4495,0.1776,0.7979999999999999,0.4401604,0.1383191,0.0191322,0.54535,0.7979999999999999,0.4298,0.1776,0.32415,Rabi       ,95200,270712,2.843613445,4495,0.1732,0.7863,0.4361051,0.1261757,0.015920300000000002,0.53155,0.7863,0.4293,0.1732,0.3299,4495,0.1168,0.5888,0.29540609999999995,0.103484,0.0107089,0.37235,0.5888,0.2859,0.1168,0.20975,4495,0.1207,0.5996,0.2855492,0.0919099,0.008447399999999999,0.35145,0.5545,0.28,0.1207,0.2098,21,291.22,302.425,296.5792943,295.84,308.55,301.6694138000001,290.72,302.22,296.8315729
152,153,DAUSA,2002,2.841,8.568,0.39,0.442,3.052,7.66,295.70099999999996,763,4495,0.1646,0.8071,0.4576767,0.1456957,0.0212272,0.57955,0.8071,0.4581,0.1646,0.329,Rabi       ,87432,291645,3.3356780130000003,4495,0.1729,0.7315,0.4350335,0.1205618,0.0145352,0.53435,0.7315,0.4342,0.1729,0.3316,4495,0.1156,0.6058,0.3157256,0.1137267,0.0129338,0.4085,0.6058,0.3103,0.1156,0.21585,4495,0.1152,0.5377,0.2874433,0.0907302,0.008232,0.3586,0.5377,0.28300000000000003,0.1152,0.20945,53,291.045,301.26,296.0304525,293.99,304.775,298.8422091,293.12,302.86,298.46440930000006
153,154,DAUSA,2003,5.123330275229359,6.305100917431189,3.8137247706422,9.878733944954128,7.174972477064222,3.807091743119266,663.0869174311928,765,4495,0.1377,0.7925,0.437015,0.1603638,0.025716500000000003,0.56765,0.7925,0.4305,0.1377,0.28745,Rabi       ,82714,264936,3.2030369710000004,4495,0.1572,0.7986,0.409286,0.1465094,0.021465,0.5213,0.7986,0.3947,0.1572,0.27955,4495,0.0854,0.6387,0.2896158,0.12908889999999998,0.016663900000000002,0.3864,0.6387,0.2767,0.0854,0.17075,4495,0.1012,0.5809,0.2646408,0.1064053,0.0113221,0.3423,0.5809,0.2499,0.1012,0.1701,85,289.75,301.45,295.4793768,294.345,305.045,299.1673164,290.34,298.78,294.6621545
154,155,DAUSA,2004,2.0,0.0,0.0,35.3,2.7,0.0,481.8,767,4495,0.1604,0.7783,0.4728557,0.1368344,0.0187236,0.58335,0.7783,0.4724,0.1604,0.3576,Rabi       ,89144,281950,3.162860092,4495,0.183,0.7692,0.4807657,0.1219992,0.0148838,0.5808,0.7692,0.4785,0.183,0.3797,4495,0.1131,0.5589,0.311601,0.0994114,0.0098826,0.3925,0.5589,0.3103,0.1131,0.2278,4495,0.1286,0.5776,0.3018244,0.08765629999999999,0.0076836,0.3675,0.5713,0.2976,0.1286,0.23145,117,286.935,300.79,294.54198419999994,296.425,308.17,302.1174027,285.46,299.24,293.76140160000006
155,156,DAUSA,2005,0.7,3.3,30.6,0.0,0.0,0.0,608.6,769,4495,0.1898,0.746,0.4590851,0.12201960000000002,0.0148888,0.5592,0.746,0.4605,0.1898,0.36085,Rabi       ,78802,196430,2.492703231,4495,0.1936,0.7847,0.4978031,0.1231112,0.0151564,0.5917,0.7847,0.5012,0.1936,0.4083,4495,0.1235,0.5811,0.3232355,0.1011173,0.0102247,0.40275,0.5811,0.3182,0.1235,0.24225,4495,0.1271,0.5781,0.33257420000000004,0.0922846,0.0085164,0.4015,0.5781,0.3354,0.1271,0.26615,149,290.475,298.925,294.6382339,293.845,304.955,299.3629099,285.38,298.98,293.6383603999999
156,157,DAUSA,2006,0.0,0.0,2.0,0.0,0.0,0.0,363.1,771,4495,0.1909,0.7339,0.4324426,0.1242049,0.0154269,0.5337,0.7339,0.426,0.1909,0.32535,Rabi       ,73006,249518,3.417773882,4495,0.1852,0.7501,0.4701813,0.123263,0.0151938,0.5687,0.7501,0.4713,0.1852,0.37375,4495,0.1218,0.5349,0.294464,0.0946115,0.008951299999999999,0.3715,0.5349,0.2875,0.1218,0.2126,4495,0.0705,0.5816,0.31015820000000005,0.0909085,0.0082644,0.37965,0.5816,0.3087,0.0705,0.23915,181,290.11,300.22,295.6750956,298.855,310.35,304.6576418,291.82,301.9,296.5682937
157,158,DAUSA,2007,1.6,4.2,11.6,0.0,0.0,0.0,455.2,773,4495,0.1804,0.8191,0.4542549,0.16485329999999998,0.027176599999999995,0.59475,0.8191,0.444,0.1804,0.3009,Rabi       ,75948,196390,2.585848212,4495,0.1885,0.7908,0.446572,0.1461309,0.0213542,0.5704,0.7908,0.4436,0.1885,0.3102,4495,0.1117,0.5928,0.29650040000000005,0.118522,0.0140475,0.393,0.5928,0.285,0.1117,0.1883,4495,0.1166,0.6024,0.30368890000000004,0.110405,0.012189299999999998,0.3952,0.6024,0.2964,0.1166,0.20425,213,290.89,302.77,296.1479363,294.86,304.72,299.2094486000001,291.4,301.2,296.7203699
158,159,DAUSA,2008,0.0,0.0,0.0,0.0,0.0,0.0,812.8,775,4495,0.1782,0.779,0.4310332000000001,0.15150439999999998,0.0229536,0.55175,0.779,0.4149,0.1782,0.29215,Rabi       ,77470,223996,2.8913902160000005,4495,0.1916,0.787,0.4372486,0.14432260000000002,0.020829,0.55755,0.787,0.4244,0.1916,0.30405,4495,0.1187,0.6225,0.3014752,0.1200121,0.0144029,0.3928,0.6225,0.2849,0.1187,0.1942,4495,0.1094,0.5951,0.2882985,0.1048398,0.0109914,0.3725,0.5951,0.2757,0.1094,0.1934,245,287.9,301.385,294.9393992,294.21,306.71,300.7210212,293.02,301.66,297.358109
159,160,DAUSA,2009,0.0,0.0,0.0,19.8,12.3,0.0,394.9,777,4495,0.2077,0.7534,0.4541294,0.1254947,0.0157489,0.55825,0.7534,0.4443,0.2077,0.3446,Rabi       ,77365,245789,3.177005106,4495,0.2527,0.785,0.5052883,0.1285631,0.016528499999999998,0.61315,0.785,0.4994,0.2527,0.39985,4495,0.1336,0.5715,0.3008901,0.0913308,0.0083413,0.3746,0.5715,0.2938,0.1336,0.221,4495,0.1358,0.6604,0.3379846,0.1018187,0.0103671,0.41555,0.6156,0.3294,0.1358,0.25595,277,289.795,302.29,296.0835095000001,297.345,307.39,302.7419811000001,290.18,299.54,294.6496506000001
160,161,DAUSA,2010,2.4,1.8,0.0,0.0,57.6,0.6000000000000001,700.0,779,4495,0.1902,0.8123,0.4733904,0.1493889,0.022317,0.5989,0.8123,0.4693,0.1902,0.34135,Rabi       ,83956,291788,3.47548716,4495,0.1999,0.8101,0.5236307,0.14556029999999998,0.0211878,0.65,0.8101,0.5215,0.1999,0.4023,4495,0.1088,0.5878,0.3043316,0.1076889,0.0115969,0.39385,0.5878,0.2985,0.1088,0.2093,4495,0.1316,0.611,0.3482788,0.1133617,0.012850899999999998,0.44245,0.611,0.3456,0.1316,0.25455,309,288.42,302.28,294.8636071,294.825,307.38,301.0508543,289.7,294.62,292.2168002
161,162,DAUSA,2011,0.6,0.0,0.0,0.0,0.0,0.0,902.1,781,4495,0.2287,0.8437,0.5754374,0.1365134,0.0186359,0.6890000000000001,0.8437,0.5809,0.2287,0.47235,Rabi       ,94455,335173,3.548493992,4495,0.2377,0.8034,0.5431564,0.1123167,0.012615,0.63025,0.8034,0.5487,0.2377,0.4593,4495,0.1452,0.6714,0.3946945,0.1180697,0.0139405,0.48945,0.6714,0.3933,0.1452,0.3047,4495,0.1242,0.6817,0.353005,0.0929588,0.0086413,0.4229,0.6329,0.3547,0.1242,0.28245,341,289.28,297.35,292.9359568,293.75,302.29,297.4568143,287.68,298.14,292.6096207
162,163,DAUSA,2012,0.5,40.5,0.0,0.0,0.0,0.0,818.5,783,4495,0.2255,0.7716,0.4685376,0.1212069,0.0146911,0.55985,0.7716,0.4568,0.2255,0.3674,Rabi       ,87883,331343,3.770274114,4495,0.2512,0.7899,0.4983528,0.1143125,0.0130674,0.57895,0.7899,0.4919,0.2512,0.40855,4495,0.1269,0.552,0.3045752,0.0917875,0.008425,0.37115,0.552,0.2946,0.1269,0.2302,4495,0.147,0.6268,0.3322634,0.094169,0.0088678,0.39115,0.5873,0.3226,0.147,0.2601,373,290.5,298.525,294.5606811,293.87,304.43,299.6526018,289.42,297.4,293.4324494
163,164,DAUSA,2013,8.7,7.0,4.2,27.6,0.0,0.0,824.8,785,4495,0.2072,0.8318,0.5222635999999999,0.1346894,0.0181412,0.6296,0.8318,0.5154,0.2072,0.41175,Rabi       ,91312,338857,3.710979937,4495,0.2433,0.7877,0.5026476,0.1121764,0.0125836,0.5889,0.7877,0.4998,0.2433,0.4119,4495,0.1357,0.6484,0.3642269,0.1099725,0.012094,0.44945,0.6484,0.3584,0.1357,0.27395,4495,0.1349,0.5917,0.3269643,0.0904142,0.0081747,0.39425,0.5917,0.3191,0.1349,0.25245,405,289.34,298.78,294.3637353000001,294.3,303.625,298.6028187,289.68,299.62,293.8685206
164,165,DAUSA,2014,19.0,0.0,78.8,0.0,0.0,0.0,674.1,787,4495,0.2454,0.8169,0.576817,0.1243796,0.0154703,0.6779999999999999,0.8169,0.5938,0.2454,0.48985,Rabi       ,95716,355461,3.713705128,4495,0.2527,0.8240000000000001,0.571383,0.1193337,0.0142405,0.66535,0.8240000000000001,0.5807,0.2527,0.4841,4495,0.1441,0.6498,0.3939912,0.107776,0.0116157,0.4798,0.6498,0.4062,0.1441,0.3177,4495,0.145,0.7155,0.3727319000000001,0.1036312,0.0107394,0.44665,0.6686,0.3761,0.145,0.2961,437,288.335,296.335,292.3545712,293.195,302.015,296.7817998,290.28,300.4,294.5091212
165,166,DAUSA,2015,0.0,0.0,4.8,14.5,2.0,0.0,344.7,789,4495,0.199,0.818,0.5338801,0.13984549999999998,0.0195568,0.65255,0.818,0.5405,0.199,0.4194,Rabi       ,103644,373078,3.599610204,4495,-0.0925,0.8263,0.5382908000000001,0.13837929999999998,0.0191488,0.6561,0.8263,0.5401,0.2089,0.42215,4495,0.1292,0.6214,0.3535049000000001,0.1115466,0.0124426,0.4457,0.6214,0.3536,0.1292,0.2606,4495,-0.0374,0.6403,0.3571841,0.1186708,0.0140828,0.45275,0.6403,0.3507,-0.0374,0.2558,469,288.7,299.12,293.5874544,294.99,303.365,298.8616107,292.18,303.0,297.6680685
166,167,DAUSA,2016,14.6,10.0,0.0,17.0,0.0,0.0,838.4000000000002,791,4495,0.1877,0.8263,0.5022364,0.1660357,0.027567900000000003,0.6455,0.8263,0.4987,0.1877,0.353,Rabi       ,99613,379886,3.813618704,4495,0.2024,0.8115,0.4948177,0.15606370000000006,0.024355900000000003,0.6302,0.8115,0.4874,0.2024,0.35465,4495,0.1102,0.5802,0.31279559999999995,0.1193176,0.0142367,0.411,0.5802,0.306,0.1102,0.2046,4495,0.1232,0.6618,0.3195685,0.1181443,0.0139581,0.41425,0.6618,0.3061,0.1232,0.2132,501,291.605,302.52,296.8854305000001,296.125,305.455,300.2529669,292.14,301.5,296.9659889
167,168,DAUSA,2017,0.0,0.0,0.0,0.0,0.0,3.8,331.6,793,4495,0.1786,0.8340000000000001,0.5096549,0.1346545,0.0181318,0.62375,0.8340000000000001,0.5078,0.1786,0.3949,Rabi       ,102485,418634,4.084831927,4495,-0.0021,0.8518,0.5385321,0.1330295,0.0176969,0.64655,0.8518,0.5388,0.1126,0.4257,4495,0.0807,0.5995,0.33194359999999995,0.1019023,0.0103841,0.4162,0.5995,0.329,0.0807,0.24405,4495,-0.0008,0.6911,0.3541213,0.10644,0.0113295,0.43675,0.6911,0.3505,0.0465,0.26355,533,290.475,299.5,294.1926996,295.41,305.575,300.5523348000001,290.06,302.88,296.9295459
168,169,DAUSA,2018,5.187746412608798,6.4193256488669315,4.335980553595231,9.792826785854306,6.762794636556106,3.6117956559240962,663.8782984395831,795,4495,0.1756,0.8192,0.4541827000000001,0.1594399,0.0254211,0.5952,0.8192,0.433,0.1756,0.3075,Rabi       ,90546,390089,4.308185894,4495,0.193,0.8618,0.4646266,0.159956,0.0255859,0.60055,0.8618,0.4375,0.193,0.3219,4495,0.1166,0.6287,0.3001398,0.1198374,0.014361,0.39895,0.6287,0.2793,0.1166,0.19125,4495,0.123,0.6523,0.30519650000000004,0.1187968,0.0141127,0.3969,0.6523,0.2817,0.123,0.1998,565,292.1,303.745,297.6359925,295.325,308.285,302.0739522,291.16,301.32,296.0075862
169,170,DAUSA,2019,5.187746412608798,6.41932564886693,4.335980553595231,9.792826785854306,6.762794636556106,3.6117956559240962,663.8782984395831,797,4495,0.1989,0.826,0.5026803,0.1524282,0.0232344,0.6343,0.826,0.5093,0.1989,0.3618,Rabi       ,85773,371052,4.3259767060000005,4495,0.222,0.8526,0.4988423,0.1469085,0.0215821,0.61605,0.8526,0.4849,0.222,0.3678,4495,0.1286,0.6793,0.3533693,0.12680419999999998,0.0160793,0.46055,0.6793,0.3509,0.1286,0.2345,4495,0.1263,0.7187,0.3278683,0.1186056,0.0140673,0.4173,0.7051,0.3088,0.1263,0.2213,596,289.665,300.635,294.6664619,292.46,305.15,298.5739319,286.14,296.72,291.158559
170,171,DUNGARPUR,2001,0.26899999999999996,0.0,1.022,20.616,0.19399999999999998,0.0,724.9889999999998,799,4643,0.1142,0.5421,0.2376335,0.0444976,0.00198,0.2548,0.3215,0.2271,0.1491,0.2103,Rabi       ,10107,26750,2.646680518,4643,0.1536,0.5104,0.253346,0.0429348,0.0018434,0.27285,0.3446,0.2444,0.1536,0.2249,4643,0.0502,0.3714,0.1488789,0.0288996,0.0008352,0.1579,0.1963,0.1433,0.0943,0.1322,4643,0.0727,0.3295,0.1551681,0.026360200000000004,0.0006949,0.1663,0.2078,0.1513,0.0978,0.13855,23,298.925,306.675,304.2248934,303.2,312.885,309.4134138,295.68,304.0,302.0847728
171,172,DUNGARPUR,2002,0.0,1.0979999999999999,1.308,0.0,2.678,2.7439999999999998,473.647,801,4643,-0.0357,0.5876,0.2648463,0.061998800000000014,0.0038439,0.28975,0.389,0.2469,0.125,0.2234,Rabi       ,23541,71315,3.0293955230000003,4643,-0.045,0.6364,0.2810824,0.0619947,0.0038433,0.30795,0.4112,0.2651,0.1444,0.2391,4643,-0.0069,0.3932,0.1696872,0.0417955,0.0017469,0.183,0.2436,0.1583,0.0869,0.1425,4643,-0.0098,0.4243,0.1703076,0.0383085,0.0014675,0.1853,0.2454,0.1615,0.0863,0.1451,55,294.895,304.84,302.02388219999995,298.195,311.155,307.7426126000001,297.36,304.68,302.4562309
172,173,DUNGARPUR,2003,2.4024954128440372,0.4324495412844036,1.355522935779816,11.344110091743119,11.090605504587149,1.726963302752294,908.6258899082572,803,4643,0.1281,0.5611,0.2281114,0.0538319,0.0028979,0.245,0.3203,0.2136,0.1281,0.1948,Rabi       ,9536,17633,1.849098154,4643,0.1545,0.5364,0.2504097,0.0487083,0.0023725,0.2714,0.3519,0.2384,0.1545,0.2175,4643,0.0462,0.3686,0.1359683,0.031839799999999994,0.0010138,0.1448,0.1856,0.1287,0.0766,0.11745,4643,0.0601,0.3235,0.147946,0.0285813,0.0008169000000000001,0.16025,0.2068,0.1422,0.0843,0.1291,87,297.405,306.38,303.8928775,300.725,310.57,307.1746414,292.02,302.04,298.7328753
173,174,DUNGARPUR,2004,0.0,0.0,0.0,0.0,0.0,0.0,816.0999999999998,805,4641,-0.1723,0.6417,0.30594740000000004,0.07529069999999999,0.0056687,0.3392,0.4599,0.2898,0.1432,0.2585,Rabi       ,33573,72447,2.157894737,4642,-0.1804,0.6467,0.3194,0.0700418,0.0049059,0.3559,0.475,0.3091,0.1568,0.2756,4641,-0.0306,0.4011,0.1866192,0.0472632,0.0022338,0.206,0.277,0.1775,0.0875,0.1585,4642,-0.0333,0.4062,0.1927581,0.0426937,0.0018227,0.2142,0.2838,0.1882,0.0993,0.1675,119,294.625,305.185,301.94716889999995,298.01,311.64,308.5771236,294.06,303.88,299.9288391
174,175,DUNGARPUR,2005,0.0,0.0,0.0,0.0,0.0,0.0,628.6,807,4643,-0.1482,0.6103,0.3091477,0.077183,0.005957199999999999,0.34715,0.4813,0.2934,0.1254,0.2577,Rabi       ,37821,80873,2.138309405,4642,-0.1315,0.6234,0.3259026,0.07026339999999999,0.0049369,0.3663,0.4944,0.3188,0.154,0.2806,4643,-0.0256,0.3933,0.1900898,0.050161800000000006,0.0025162,0.2139,0.2976,0.1797,0.0753,0.15805,4642,-0.0225,0.4214,0.1933608,0.0448731,0.0020136,0.217775,0.2951,0.18915,0.0899,0.166,151,293.425,302.745,300.1555288,296.87,309.29,306.054734,293.9,304.5,301.5858281
175,176,DUNGARPUR,2006,0.0,0.0,0.0,0.0,0.0,0.0,1369.4,809,4643,-0.075,0.616,0.2958981,0.0643951,0.0041467,0.3262,0.4377,0.2806,0.1434,0.25185,Rabi       ,35622,57414,1.61175678,4643,-0.1881,0.6437,0.3193826,0.0695818,0.004841600000000001,0.35895,0.4879,0.3076,0.1488,0.27295,4643,-0.0112,0.3987,0.1808016,0.040137,0.001611,0.1982,0.262,0.1741,0.093,0.15565,4643,-0.0268,0.4083,0.1923702,0.042272,0.0017869,0.21525,0.2886,0.1876,0.0928,0.1661,183,294.695,305.245,301.9893732,299.32,312.78,309.1630853000001,295.44,303.72,301.2595736
176,177,DUNGARPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,945.6,811,4643,-0.1084,0.6844,0.33964570000000005,0.07354880000000001,0.005409399999999999,0.382,0.5232,0.3296,0.1477,0.2877,Rabi       ,40855,71327,1.7458573,4643,-0.1538,0.7157,0.3590889,0.0763194,0.0058247,0.40785,0.5591,0.3527,0.1618,0.3066,4643,-0.0168,0.461,0.2053591,0.0468351,0.0021935,0.2312,0.3145,0.1992,0.0933,0.1756,4643,-0.017,0.4807,0.2142058,0.0476522,0.0022707,0.2407,0.3249,0.2109,0.1005,0.1845,215,294.195,303.805,300.7295197,297.455,309.55,306.0361372,294.88,304.02,301.3975404
177,178,DUNGARPUR,2008,0.0,0.0,0.0,0.0,0.0,0.0,424.4,813,4643,-0.0752,0.6581,0.3311759,0.07338510000000001,0.0053854,0.3713,0.511,0.3183,0.1454,0.27805,Rabi       ,41492,76137,1.834980237,4643,-0.1343,0.6589,0.3451904000000001,0.0683585,0.0046729,0.3849,0.5164,0.3391,0.1716,0.29695,4643,-0.0141,0.424,0.2055279,0.0482998,0.0023329,0.2304,0.3164,0.1972,0.0891,0.173,4643,-0.0182,0.4119,0.2103812,0.0435793,0.0018992,0.23415,0.3112,0.2073,0.1067,0.1827,247,292.305,302.205,299.1757937,296.5,308.32,304.979034,297.72,306.34,303.7560241000001
178,179,DUNGARPUR,2009,0.0,0.0,0.7,14.8,6.0,0.0,719.4000000000002,815,4643,0.0719,0.73,0.2606444,0.0606573,0.0036793,0.28525,0.382,0.2441,0.1478,0.2207,Rabi       ,18296,24530,1.340730214,4643,0.1036,0.645,0.3044301,0.06835980000000001,0.0046731,0.3433,0.4779,0.2872,0.1363,0.2528,4643,0.0185,0.4786,0.1550295,0.0346238,0.0011988,0.16785,0.2178,0.1474,0.0858,0.1342,4643,0.0227,0.4184,0.18143270000000006,0.0401159,0.0016093,0.2011,0.2718,0.1729,0.0898,0.1537,279,296.9,307.805,304.1502208,299.775,313.085,309.7802466,295.34,303.3,300.4072367
179,180,DUNGARPUR,2010,0.0,0.0,0.0,0.0,36.0,0.0,593.4,817,4643,0.0876,0.6607,0.3264458,0.07736860000000001,0.0059859,0.3656,0.507,0.31,0.1359,0.2712,Rabi       ,36010,64072,1.7792835319999998,4643,0.0567,0.7443,0.3731009,0.0854951,0.0073094,0.4248,0.5964,0.3615,0.141,0.3104,4643,0.0149,0.4294,0.1956093,0.0482227,0.0023254,0.2201,0.3055,0.1855,0.0808,0.163,4643,0.0092,0.5196,0.2236631,0.0562489,0.0031639,0.255,0.3596,0.2142,0.0827,0.185,311,295.69,304.635,301.49784510000006,298.92,310.715,307.1136431000001,293.86,303.02,299.2856378
